X,Y,id,OBJECTID,xcoord,ycoord
1958889.44587841,549552.079326276,"19",,1958889.44587841,549552.079326276
1952613.54622983,557969.100072442,"0",,1952613.54622983,557969.100072442
1952618.67145629,557985.645349434,"1",,1952618.67145629,557985.645349434
1952639.22192553,557953.628371304,"2",,1952639.22192553,557953.628371304
1952620.03251871,557965.854417289,"3",,1952620.03251871,557965.854417289
1952619.50332517,557981.672869686,"4",,1952619.50332517,557981.672869686
1952603.91247372,557982.86153806,"5",,1952603.91247372,557982.86153806
1952613.38215382,557993.48694921,"6",,1952613.38215382,557993.48694921
1952632.13189614,557957.176731814,"7",,1952632.13189614,557957.176731814
1952607.32442228,557980.405873118,"8",,1952607.32442228,557980.405873118
1952644.78362672,557945.134059678,"9",,1952644.78362672,557945.134059678
1952613.8032964,557990.472208965,"10",,1952613.8032964,557990.472208965
1952609.34645395,557979.134309237,"11",,1952609.34645395,557979.134309237
1952637.63048618,557947.250245039,"12",,1952637.63048618,557947.250245039
1952618.14558539,557990.060663343,"13",,1952618.14558539,557990.060663343
1952623.69859604,557982.850285601,"14",,1952623.69859604,557982.850285601
1952624.11044667,557963.215137619,"15",,1952624.11044667,557963.215137619
1952616.93079427,557987.355819612,"16",,1952616.93079427,557987.355819612
1952616.78203045,557992.779807954,"17",,1952616.78203045,557992.779807954
1952607.79737131,557987.128611077,"18",,1952607.79737131,557987.128611077
1952626.31700312,557970.393332169,"19",,1952626.31700312,557970.393332169
2037670.57905995,487489.599057519,"0",,2037670.57905995,487489.599057519
2037661.8683378,487497.384960441,"1",,2037661.8683378,487497.384960441
2037662.17295825,487492.935714189,"2",,2037662.17295825,487492.935714189
2037655.12740829,487490.372625186,"3",,2037655.12740829,487490.372625186
2037659.93931949,487487.884076497,"4",,2037659.93931949,487487.884076497
2037668.95878273,487482.600159862,"5",,2037668.95878273,487482.600159862
2037652.92368264,487489.852400481,"6",,2037652.92368264,487489.852400481
2037666.20071476,487483.28262525,"7",,2037666.20071476,487483.28262525
2037669.62772179,487479.23384113,"8",,2037669.62772179,487479.23384113
2037656.91180675,487504.01000837,"9",,2037656.91180675,487504.01000837
2037673.06023213,487487.16285847,"10",,2037673.06023213,487487.16285847
2037658.70887548,487497.954387714,"11",,2037658.70887548,487497.954387714
2037652.77328712,487496.122501174,"12",,2037652.77328712,487496.122501174
2037659.64831671,487485.378884373,"13",,2037659.64831671,487485.378884373
2037666.91750904,487490.731782913,"14",,2037666.91750904,487490.731782913
2037658.66946745,487492.955369899,"15",,2037658.66946745,487492.955369899
2037664.32759765,487489.558629789,"16",,2037664.32759765,487489.558629789
2037656.18361164,487495.442110159,"17",,2037656.18361164,487495.442110159
2037668.79762124,487485.173301092,"18",,2037668.79762124,487485.173301092
2037652.09853812,487492.318709746,"19",,2037652.09853812,487492.318709746
1923160.31271997,558266.163271193,"0",,1923160.31271997,558266.163271193
1923099.37708712,558307.30600357,"1",,1923099.37708712,558307.30600357
1923093.22236922,558287.366768415,"2",,1923093.22236922,558287.366768415
1923191.07310165,558210.522039491,"3",,1923191.07310165,558210.522039491
1923062.63609774,558282.192495094,"4",,1923062.63609774,558282.192495094
1923254.60303854,558176.091929418,"5",,1923254.60303854,558176.091929418
1922990.68187101,558375.481126762,"6",,1922990.68187101,558375.481126762
1923129.96030384,558248.671382453,"7",,1923129.96030384,558248.671382453
1923005.75574587,558325.459220383,"8",,1923005.75574587,558325.459220383
1923138.60696853,558220.35544248,"9",,1923138.60696853,558220.35544248
1923004.9193164,558356.694712032,"10",,1923004.9193164,558356.694712032
1923169.00269328,558216.726929935,"11",,1923169.00269328,558216.726929935
1923160.74373539,558209.89339503,"12",,1923160.74373539,558209.89339503
1923058.35738546,558307.162133948,"13",,1923058.35738546,558307.162133948
1923162.03492358,558219.029911993,"14",,1923162.03492358,558219.029911993
1923167.37755062,558202.691641758,"15",,1923167.37755062,558202.691641758
1923085.21704154,558275.158981827,"16",,1923085.21704154,558275.158981827
1923087.65246314,558291.88044243,"17",,1923087.65246314,558291.88044243
1922917.59923084,558418.539478149,"18",,1922917.59923084,558418.539478149
1923071.20095324,558313.867202805,"19",,1923071.20095324,558313.867202805
1923162.9526566,558262.050357939,"0",,1923162.9526566,558262.050357939
1923140.83981049,558264.97791186,"1",,1923140.83981049,558264.97791186
1923143.82432983,558281.17510954,"2",,1923143.82432983,558281.17510954
1923142.90567336,558271.29552844,"3",,1923142.90567336,558271.29552844
1923138.06748759,558283.174366598,"4",,1923138.06748759,558283.174366598
1923158.9582403,558254.670066968,"5",,1923158.9582403,558254.670066968
1923159.32155747,558263.155118131,"6",,1923159.32155747,558263.155118131
1923117.26920331,558283.165685937,"7",,1923117.26920331,558283.165685937
1923150.62382201,558262.389811849,"8",,1923150.62382201,558262.389811849
1923134.96236748,558279.71504397,"9",,1923134.96236748,558279.71504397
1923118.91209403,558284.536859326,"10",,1923118.91209403,558284.536859326
1923142.53897695,558268.418911175,"11",,1923142.53897695,558268.418911175
1923139.94665999,558276.27824994,"12",,1923139.94665999,558276.27824994
1923123.31067791,558279.989799739,"13",,1923123.31067791,558279.989799739
1923128.67957687,558292.231805111,"14",,1923128.67957687,558292.231805111
1923131.2047075,558290.213708646,"15",,1923131.2047075,558290.213708646
1923139.66489131,558274.272293476,"16",,1923139.66489131,558274.272293476
1923131.2709596,558285.560948683,"17",,1923131.2709596,558285.560948683
1923147.51227009,558270.923178097,"18",,1923147.51227009,558270.923178097
1923138.33382004,558280.823849783,"19",,1923138.33382004,558280.823849783
1924111.49022825,557389.347206152,"0",,1924111.49022825,557389.347206152
1924103.79728231,557386.081618813,"1",,1924103.79728231,557386.081618813
1924074.51653072,557396.508799458,"2",,1924074.51653072,557396.508799458
1924098.56352757,557381.718055326,"3",,1924098.56352757,557381.718055326
1924084.25770163,557380.29249538,"4",,1924084.25770163,557380.29249538
1924107.88675413,557396.174064954,"5",,1924107.88675413,557396.174064954
1924079.7811426,557385.019915215,"6",,1924079.7811426,557385.019915215
1924100.63327533,557377.062528777,"7",,1924100.63327533,557377.062528777
1924098.78379382,557384.767978333,"8",,1924098.78379382,557384.767978333
1924087.05758431,557396.324719747,"9",,1924087.05758431,557396.324719747
1924121.03316244,557380.244424535,"10",,1924121.03316244,557380.244424535
1924106.75458716,557389.543360179,"11",,1924106.75458716,557389.543360179
1924090.79208249,557380.013281099,"12",,1924090.79208249,557380.013281099
1924093.69090981,557381.522904443,"13",,1924093.69090981,557381.522904443
1924096.45265483,557377.230901331,"14",,1924096.45265483,557377.230901331
1924069.43711045,557392.167639778,"15",,1924069.43711045,557392.167639778
1924087.82353618,557390.324331826,"16",,1924087.82353618,557390.324331826
1924101.35784719,557390.588180791,"17",,1924101.35784719,557390.588180791
1924109.4030844,557391.866421737,"18",,1924109.4030844,557391.866421737
1924115.51162068,557382.674776211,"19",,1924115.51162068,557382.674776211
1952783.84067068,557940.783158829,"0",,1952783.84067068,557940.783158829
1952737.62962023,558010.098544319,"1",,1952737.62962023,558010.098544319
1952784.17603819,557945.675271025,"2",,1952784.17603819,557945.675271025
1952777.04795882,557942.975958086,"3",,1952777.04795882,557942.975958086
1952750.99879093,557999.257205474,"4",,1952750.99879093,557999.257205474
1952767.13728595,557979.254906806,"5",,1952767.13728595,557979.254906806
1952733.80626237,558012.463383961,"6",,1952733.80626237,558012.463383961
1952786.60627037,557942.018970904,"7",,1952786.60627037,557942.018970904
1952782.71676537,557935.388212385,"8",,1952782.71676537,557935.388212385
1952759.68067935,557976.654919712,"9",,1952759.68067935,557976.654919712
1952763.32930913,557960.631246533,"10",,1952763.32930913,557960.631246533
1952779.66605862,557947.414412522,"11",,1952779.66605862,557947.414412522
1952765.28286027,557957.572564244,"12",,1952765.28286027,557957.572564244
1952750.96144575,557991.470599347,"13",,1952750.96144575,557991.470599347
1952755.64036799,557985.507150905,"14",,1952755.64036799,557985.507150905
1952745.66328418,557999.605264498,"15",,1952745.66328418,557999.605264498
1952790.98139051,557929.168956483,"16",,1952790.98139051,557929.168956483
1952792.34992884,557935.202464321,"17",,1952792.34992884,557935.202464321
1952738.38559873,558001.713250398,"18",,1952738.38559873,558001.713250398
1952788.35201875,557953.807062794,"19",,1952788.35201875,557953.807062794
1958896.31633405,549534.633042694,"0",,1958896.31633405,549534.633042694
1958874.40347662,549540.668667472,"1",,1958874.40347662,549540.668667472
1958875.0682723,549536.556239692,"2",,1958875.0682723,549536.556239692
1958879.20354528,549545.710025862,"3",,1958879.20354528,549545.710025862
1958892.99829118,549542.904171888,"4",,1958892.99829118,549542.904171888
1958891.04252312,549541.095162432,"5",,1958891.04252312,549541.095162432
1958892.33566807,549555.692971189,"6",,1958892.33566807,549555.692971189
1958890.35529827,549532.407473103,"7",,1958890.35529827,549532.407473103
1958880.445489,549530.517115945,"8",,1958880.445489,549530.517115945
1958876.17408745,549547.307135516,"9",,1958876.17408745,549547.307135516
1958887.7749499,549555.789787677,"10",,1958887.7749499,549555.789787677
1958884.44801996,549553.864554585,"11",,1958884.44801996,549553.864554585
1958894.24754108,549538.167595515,"12",,1958894.24754108,549538.167595515
1958886.04496067,549544.472524508,"13",,1958886.04496067,549544.472524508
1958892.08088992,549536.980198089,"14",,1958892.08088992,549536.980198089
1958895.3270467,549540.436961286,"15",,1958895.3270467,549540.436961286
1958893.22553107,549550.052580457,"16",,1958893.22553107,549550.052580457
1958887.56175778,549545.957715123,"17",,1958887.56175778,549545.957715123
1958883.92913337,549531.576272646,"18",,1958883.92913337,549531.576272646
1958872.59329624,549547.640629082,"19",,1958872.59329624,549547.640629082
1959862.82801787,547194.930428146,"0",,1959862.82801787,547194.930428146
1959866.22695157,547175.643909244,"1",,1959866.22695157,547175.643909244
1959860.71673909,547188.404479722,"2",,1959860.71673909,547188.404479722
1959858.83578385,547193.582679076,"3",,1959858.83578385,547193.582679076
1959857.27707477,547207.2973359,"4",,1959857.27707477,547207.2973359
1959867.37599987,547171.286867557,"5",,1959867.37599987,547171.286867557
1959863.43523625,547176.458976428,"6",,1959863.43523625,547176.458976428
1959873.04188899,547205.796337377,"7",,1959873.04188899,547205.796337377
1959861.03945777,547179.661310855,"8",,1959861.03945777,547179.661310855
1959865.90148361,547197.433305163,"9",,1959865.90148361,547197.433305163
1959861.20458454,547206.965282025,"10",,1959861.20458454,547206.965282025
1959867.86657138,547173.712688117,"11",,1959867.86657138,547173.712688117
1959874.40786328,547192.81041747,"12",,1959874.40786328,547192.81041747
1959862.89317311,547188.201818228,"13",,1959862.89317311,547188.201818228
1959869.72006585,547208.2985888,"14",,1959869.72006585,547208.2985888
1959861.27345272,547209.242883257,"15",,1959861.27345272,547209.242883257
1959869.88626748,547197.207040458,"16",,1959869.88626748,547197.207040458
1959865.71578777,547203.914134503,"17",,1959865.71578777,547203.914134503
1959873.05900165,547175.067311712,"18",,1959873.05900165,547175.067311712
1959868.06312645,547176.988906683,"19",,1959868.06312645,547176.988906683
1996111.77510158,520915.684469268,"0",,1996111.77510158,520915.684469268
1996119.84273457,520893.396165601,"1",,1996119.84273457,520893.396165601
1996116.38191181,520899.363549091,"2",,1996116.38191181,520899.363549091
1996112.60791084,520908.839392885,"3",,1996112.60791084,520908.839392885
1996127.63548384,520900.384775991,"4",,1996127.63548384,520900.384775991
1996119.55437873,520909.93923446,"5",,1996119.55437873,520909.93923446
1996103.54414285,520910.724574715,"6",,1996103.54414285,520910.724574715
1996113.8218801,520901.103574082,"7",,1996113.8218801,520901.103574082
1996125.34406095,520907.338767534,"8",,1996125.34406095,520907.338767534
1996109.61348604,520913.93820485,"9",,1996109.61348604,520913.93820485
1996119.75004428,520898.156542813,"10",,1996119.75004428,520898.156542813
1996121.18114498,520913.909317076,"11",,1996121.18114498,520913.909317076
1996129.87800134,520896.535195467,"12",,1996129.87800134,520896.535195467
1996114.11714687,520903.300951374,"13",,1996114.11714687,520903.300951374
1996113.16369952,520918.230916758,"14",,1996113.16369952,520918.230916758
1996117.10160744,520916.867952359,"15",,1996117.10160744,520916.867952359
1996122.87002025,520898.612591503,"16",,1996122.87002025,520898.612591503
1996106.81768571,520908.341181039,"17",,1996106.81768571,520908.341181039
1996126.81114298,520895.517249628,"18",,1996126.81114298,520895.517249628
1996128.16989346,520892.556339584,"19",,1996128.16989346,520892.556339584
2002977.39199242,515040.268428756,"0",,2002977.39199242,515040.268428756
2002981.79297637,515031.936504951,"1",,2002981.79297637,515031.936504951
2002984.18788179,515030.396589217,"2",,2002984.18788179,515030.396589217
2002986.18327208,515038.338185046,"3",,2002986.18327208,515038.338185046
2002991.38684838,515046.550811222,"4",,2002991.38684838,515046.550811222
2002986.23387241,515030.225691469,"5",,2002986.23387241,515030.225691469
2002993.00617904,515038.544481653,"6",,2002993.00617904,515038.544481653
2002988.28924122,515027.339901833,"7",,2002988.28924122,515027.339901833
2002985.6951981,515033.222779546,"8",,2002985.6951981,515033.222779546
2002987.6854844,515043.294016516,"9",,2002987.6854844,515043.294016516
2002983.20734106,515048.701829554,"10",,2002983.20734106,515048.701829554
2002994.60550608,515036.397757001,"11",,2002994.60550608,515036.397757001
2002985.2925979,515027.635814869,"12",,2002985.2925979,515027.635814869
2002984.1804141,515037.846768605,"13",,2002984.1804141,515037.846768605
2002990.23456352,515056.38822062,"14",,2002990.23456352,515056.38822062
2002991.05104603,515029.901533075,"15",,2002991.05104603,515029.901533075
2002993.9294221,515043.745922028,"16",,2002993.9294221,515043.745922028
2002987.22810256,515059.062840033,"17",,2002987.22810256,515059.062840033
2002988.04106088,515048.518240768,"18",,2002988.04106088,515048.518240768
2002985.32681338,515045.289483164,"19",,2002985.32681338,515045.289483164
2010604.25423011,510577.331101502,"0",,2010604.25423011,510577.331101502
2010618.37193064,510565.471867058,"1",,2010618.37193064,510565.471867058
2010624.37451315,510554.314319432,"2",,2010624.37451315,510554.314319432
2010618.8616706,510572.470954922,"3",,2010618.8616706,510572.470954922
2010610.39427661,510567.890921188,"4",,2010610.39427661,510567.890921188
