X,Y,X,Y,id,OBJECTID,xcoord,ycoord
-118.511568549465,34.0217793648087,1952750.998790930025280,557999.257205473957583,"4",,1952750.998790930025280,557999.257205473957583
-118.51139271796,34.0215997815984,1952767.137285949895158,557979.254906806047074,"5",,1952767.137285949895158,557979.254906806047074
-118.511755419032,34.0218976314031,1952733.806262369966134,558012.463383961003274,"6",,1952733.806262369966134,558012.463383961003274
-118.511179879629,34.0212649871595,1952786.606270370073617,557942.018970904056914,"7",,1952786.606270370073617,557942.018970904056914
-118.511221625489,34.0212050316059,1952782.716765369987115,557935.388212385005318,"8",,1952782.716765369987115,557935.388212385005318
-118.511473306404,34.021576000315,1952759.680679349927232,557976.654919711989351,"9",,1952759.680679349927232,557976.654919711989351
-118.511432920477,34.0214317120075,1952763.329309130087495,557960.631246533012018,"10",,1952763.329309130087495,557960.631246533012018
-118.511255317193,34.0213133096156,1952779.666058619972318,557947.414412521990016,"11",,1952779.666058619972318,557947.414412521990016
-118.511411601193,34.021404227162,1952765.282860270002857,557957.572564244037494,"12",,1952765.282860270002857,557957.572564244037494
-118.511568524734,34.0217091657412,1952750.961445749970153,557991.470599347027019,"13",,1952750.961445749970153,557991.470599347027019
-118.511517538034,34.0216556190785,1952755.640367989894003,557985.507150904973969,"14",,1952755.640367989894003,557985.507150904973969
-118.511626335588,34.021782257793,1952745.663284179987386,557999.605264498037286,"15",,1952745.663284179987386,557999.605264498037286
-118.511131803515,34.0211493430425,1952790.981390509987250,557929.168956483015791,"16",,1952790.981390509987250,557929.168956483015791
-118.51111731878,34.021203798704,1952792.349928840063512,557935.202464321046136,"17",,1952792.349928840063512,557935.202464321046136
-118.511705246473,34.021800927606,1952738.385598730063066,558001.713250398053788,"18",,1952738.385598730063066,558001.713250398053788
-118.511161627754,34.0213713385083,1952788.352018750039861,557953.807062793988734,"19",,1952788.352018750039861,557953.807062793988734
-118.444628268826,33.9457331522241,1958896.316334049915895,549534.633042693953030,"0",,1958896.316334049915895,549534.633042693953030
-118.444865591246,33.9457866900485,1958874.403476620092988,549540.668667471967638,"1",,1958874.403476620092988,549540.668667471967638
-118.444858203206,33.9457496425326,1958875.068272300064564,549536.556239692028612,"2",,1958875.068272300064564,549536.556239692028612
-118.444813909736,33.9458323300206,1958879.203545280033723,549545.710025861975737,"3",,1958879.203545280033723,549545.710025861975737
-118.444664556209,33.9458075851463,1958892.998291180003434,549542.904171888018027,"4",,1958892.998291180003434,549542.904171888018027
-118.444685625387,33.9457911987039,1958891.042523120064288,549541.095162431942299,"5",,1958891.042523120064288,549541.095162431942299
-118.444672335864,33.9459228513151,1958892.335668070008978,549555.692971189040691,"6",,1958892.335668070008978,549555.692971189040691
-118.444692643412,33.9457128507102,1958890.355298270005733,549532.407473103026859,"7",,1958890.355298270005733,549532.407473103026859
-118.444799748252,33.945695413621,1958880.445489000063390,549530.517115944996476,"8",,1958880.445489000063390,549530.517115944996476
-118.444846756167,33.9458466072965,1958876.174087449908257,549547.307135515962727,"9",,1958876.174087449908257,549547.307135515962727
-118.444721674332,33.9459235422274,1958887.774949900107458,549555.789787677000277,"10",,1958887.774949900107458,549555.789787677000277
-118.444757569985,33.9459060533104,1958884.448019959963858,549553.864554584957659,"11",,1958884.448019959963858,549553.864554584957659
-118.44465081629,33.94576493415,1958894.247541079996154,549538.167595515027642,"12",,1958894.247541079996154,549538.167595515027642
-118.444739846178,33.9458214467069,1958886.044960669940338,549544.472524508018978,"13",,1958886.044960669940338,549544.472524508018978
-118.44467419635,33.9457541432083,1958892.080889920005575,549536.980198089033365,"14",,1958892.080889920005575,549536.980198089033365
-118.444639247759,33.9457854358109,1958895.327046700054780,549540.436961286002770,"15",,1958895.327046700054780,549540.436961286002770
-118.444662440201,33.9458720379893,1958893.225531070027500,549550.052580456947908,"16",,1958893.225531070027500,549550.052580456947908
-118.444723509902,33.9458348963833,1958887.561757779913023,549545.957715122960508,"17",,1958887.561757779913023,549545.957715122960508
-118.44476211605,33.9457051010168,1958883.929133370053023,549531.576272645965219,"18",,1958883.929133370053023,549531.576272645965219
-118.444885505946,33.9458494709109,1958872.593296240083873,549547.640629081986845,"19",,1958872.593296240083873,549547.640629081986845
-118.434064122623,33.9246785441899,1959862.828017869964242,547194.930428146035410,"0",,1959862.828017869964242,547194.930428146035410
-118.434026464647,33.9245048063996,1959866.226951570017263,547175.643909243983217,"1",,1959866.226951570017263,547175.643909243983217
-118.43408665002,33.9246196298459,1959860.716739089926705,547188.404479722026736,"2",,1959860.716739089926705,547188.404479722026736
-118.434107233222,33.9246662386555,1959858.835783849935979,547193.582679076003842,"3",,1959858.835783849935979,547193.582679076003842
-118.434124730263,33.9247898171202,1959857.277074770070612,547207.297335900017060,"4",,1959857.277074770070612,547207.297335900017060
-118.434013834973,33.9244655719144,1959867.375999870011583,547171.286867556977086,"5",,1959867.375999870011583,547171.286867556977086
-118.434056693324,33.9245120456436,1959863.435236250050366,547176.458976428024471,"6",,1959863.435236250050366,547176.458976428024471
-118.433954173227,33.9247768991476,1959873.041888989973813,547205.796337377047166,"7",,1959873.041888989973813,547205.796337377047166
-118.434082751693,33.9245408217735,1959861.039457770064473,547179.661310854949988,"8",,1959861.039457770064473,547179.661310854949988
-118.434031001866,33.9247012275506,1959865.901483610039577,547197.433305163052864,"9",,1959865.901483610039577,547197.433305163052864
-118.434082241107,33.924786976531,1959861.204584540100768,547206.965282025048509,"10",,1959861.204584540100768,547206.965282025048509
-118.434008643031,33.9244874600513,1959867.866571380058303,547173.712688117055222,"11",,1959867.866571380058303,547173.712688117055222
-118.43393879477,33.9246598828015,1959874.407863280037418,547192.810417470056564,"12",,1959874.407863280037418,547192.810417470056564
-118.434063103782,33.9246178875617,1959862.893173109972849,547188.201818228000775,"13",,1959862.893173109972849,547188.201818228000775
-118.433990213571,33.9247993279295,1959869.720065850066021,547208.298588800011203,"14",,1959869.720065850066021,547208.298588800011203
-118.434081602708,33.9248075120402,1959861.273452719906345,547209.242883256985806,"15",,1959861.273452719906345,547209.242883256985806
-118.433987898313,33.9246993428589,1959869.886267479974777,547197.207040457986295,"16",,1959869.886267479974777,547197.207040457986295
-118.434033312687,33.9247596457178,1959865.715787769993767,547203.914134502992965,"17",,1959865.715787769993767,547203.914134502992965
-118.433952553477,33.9244998742377,1959873.059001649962738,547175.067311711958610,"18",,1959873.059001649962738,547175.067311711958610
-118.434006670394,33.9245170031758,1959868.063126449938864,547176.988906683051027,"19",,1959868.063126449938864,547176.988906683051027
-118.041930977851,33.6885430682493,1996111.775101579958573,520915.684469268016983,"0",,1996111.775101579958573,520915.684469268016983
-118.041843875701,33.6883421709801,1996119.842734569916502,520893.396165600977838,"1",,1996119.842734569916502,520893.396165600977838
-118.041881224254,33.6883959535516,1996116.381911810021847,520899.363549090980086,"2",,1996116.381911810021847,520899.363549090980086
-118.041921965973,33.6884813634713,1996112.607910840073600,520908.839392884983681,"3",,1996112.607910840073600,520908.839392884983681
-118.041759869491,33.6884052020532,1996127.635483840014786,520900.384775991027709,"4",,1996127.635483840014786,520900.384775991027709
-118.041847059621,33.6884913045641,1996119.554378730012104,520909.939234460005537,"5",,1996119.554378730012104,520909.939234460005537
-118.042019718903,33.6884983241426,1996103.544142849976197,520910.724574715015478,"6",,1996103.544142849976197,520910.724574715015478
-118.041908839645,33.6884116301422,1996113.821880100062117,520901.103574082022533,"7",,1996113.821880100062117,520901.103574082022533
-118.041784611539,33.6884678832404,1996125.344060949981213,520907.338767534005456,"8",,1996125.344060949981213,520907.338767534005456
-118.041954281051,33.68852731766,1996109.613486039917916,520913.938204850011971,"9",,1996109.613486039917916,520913.938204850011971
-118.04184489665,33.6883850851161,1996119.750044279964641,520898.156542812997941,"10",,1996119.750044279964641,520898.156542812997941
-118.041829534252,33.6885271006997,1996121.181144980015233,520913.909317075973377,"11",,1996121.181144980015233,520913.909317075973377
-118.04173566878,33.6883705067372,1996129.878001339966431,520896.535195467004087,"12",,1996129.878001339966431,520896.535195467004087
-118.041905665345,33.6884314404622,1996114.117146869888529,520903.300951373996213,"13",,1996114.117146869888529,520903.300951373996213
-118.041916014535,33.6885660295257,1996113.163699520053342,520918.230916758009698,"14",,1996113.163699520053342,520918.230916758009698
-118.041873541642,33.6885537572881,1996117.101607440039515,520916.867952359025367,"15",,1996117.101607440039515,520916.867952359025367
-118.041811252653,33.6883892080689,1996122.870020250091329,520898.612591503013391,"16",,1996122.870020250091329,520898.612591503013391
-118.041984406001,33.6884768503382,1996106.817685710033402,520908.341181038995273,"17",,1996106.817685710033402,520908.341181038995273
-118.041768737431,33.688361318539,1996126.811142979888245,520895.517249628028367,"18",,1996126.811142979888245,520895.517249628028367
-118.04175407131,33.6883346312211,1996128.169893460115418,520892.556339583999943,"19",,1996128.169893460115418,520892.556339583999943
-117.967911754804,33.6355798334559,2002977.391992419958115,515040.268428755982313,"0",,2002977.391992419958115,515040.268428755982313
-117.967864352793,33.6355047096988,2002981.792976370081306,515031.936504950979725,"1",,2002981.792976370081306,515031.936504950979725
-117.967838547515,33.6354908206772,2002984.187881790101528,515030.396589217009023,"2",,2002984.187881790101528,515030.396589217009023
-117.967817015217,33.635562407252,2002986.183272080030292,515038.338185045984574,"3",,2002986.183272080030292,515038.338185045984574
-117.967760906344,33.6356364278521,2002991.386848380090669,515046.550811221997719,"4",,2002991.386848380090669,515046.550811221997719
-117.967816497876,33.6354892741553,2002986.233872409909964,515030.225691468978766,"5",,2002986.233872409909964,515030.225691468978766
-117.967743482012,33.6355642472703,2002993.006179040065035,515038.544481653021649,"6",,2002993.006179040065035,515038.544481653021649
-117.967794356541,33.6354632532468,2002988.289241220103577,515027.339901832980104,"7",,2002988.289241220103577,515027.339901832980104
-117.967822292983,33.6355162940234,2002985.695198100060225,515033.222779545991216,"8",,2002985.695198100060225,515033.222779545991216
-117.96780080832,33.635607079016,2002987.685484400019050,515043.294016516010743,"9",,2002987.685484400019050,515043.294016516010743
-117.967849051983,33.6356558425878,2002983.207341060042381,515048.701829553989228,"10",,2002983.207341060042381,515048.701829553989228
-117.967726253018,33.6355448902315,2002994.605506079969928,515036.397757000988349,"11",,2002994.605506079969928,515036.397757000988349
-117.967826651196,33.6354659295108,2002985.292597899911925,515027.635814869019669,"12",,2002985.292597899911925,515027.635814869019669
-117.967838602306,33.6355579829832,2002984.180414099944755,515037.846768604998942,"13",,2002984.180414099944755,515037.846768604998942
-117.967773290879,33.6357251140016,2002990.234563519945368,515056.388220619992353,"14",,2002990.234563519945368,515056.388220619992353
-117.967764582933,33.6354863379991,2002991.051046029897407,515029.901533075026236,"15",,2002991.051046029897407,515029.901533075026236
-117.967733513953,33.6356111348286,2002993.929422100074589,515043.745922028028872,"16",,2002993.929422100074589,515043.745922028028872
-117.967805683231,33.6357492339929,2002987.228102559922263,515059.062840032973327,"17",,2002987.228102559922263,515059.062840032973327
-117.967796958127,33.6356541736124,2002988.041060880059376,515048.518240767996758,"18",,2002988.041060880059376,515048.518240767996758
